NoCreditHistory,AverageMInFile,ExternalRiskEstimate,NumTotalTrades,MSinceMostRecentDelq,Total_Debt_Burden,NumInqLast6M
0,71,81,21,55,93,0
0,78,59,20,7,120,0
0,82,65,30,1,42,0
0,51,74,15,55,100,4
0,96,67,43,55,103,1
0,87,90,14,55,97,0
0,14,64,6,55,68,2
0,90,69,12,9,130,0
0,71,63,35,21,135,4
0,77,73,25,55,154,3
0,41,66,25,55,133,2
0,78,63,13,23,31,2
0,95,63,25,6,34,4
0,85,76,47,55,96,0
0,71,67,22,4,37,1
0,73,73,14,55,167,0
0,129,89,11,55,29,0
0,46,54,16,5,81,2
0,58,71,13,55,115,2
0,68,80,21,55,114,2
0,103,63,10,4,36,1
1,0,0,0,0,0,0
0,94,68,24,12,104,1
0,93,88,55,55,74,0
0,115,89,24,55,10,0
0,68,77,18,55,48,5
0,82,85,18,69,106,1
0,79,84,16,55,25,4
0,52,61,15,6,22,2
0,68,74,20,10,80,0
0,48,80,16,55,3,0
1,0,0,0,0,0,0
0,12,62,9,55,147,0
0,70,75,8,0,118,0
1,0,0,0,0,0,0
0,94,61,24,0,74,1
0,68,62,14,3,79,0
0,82,70,28,17,129,1
0,84,71,23,37,55,0
0,17,78,11,55,72,0
0,56,71,30,7,11,1
0,29,60,15,3,77,1
0,114,70,13,38,2,0
0,54,69,11,9,100,2
0,111,87,32,55,2,1
0,92,65,29,53,49,1
0,66,66,22,4,61,0
0,101,73,17,4,18,0
0,56,60,16,8,17,2
0,49,68,15,55,170,0
0,60,62,25,3,171,0
0,145,81,10,53,76,0
0,89,83,12,39,93,1
0,81,76,23,55,100,1
0,101,85,23,55,19,1
0,65,68,16,55,147,1
0,108,64,39,4,96,1
0,103,90,16,55,1,0
0,39,65,39,6,106,13
0,79,87,17,55,3,0
0,57,72,24,55,70,0
0,78,76,35,55,66,2
0,141,90,14,55,10,0
0,70,86,0,55,99,0
0,123,66,31,1,12,1
0,46,63,15,12,150,1
0,79,69,46,55,81,0
0,36,61,6,11,143,0
0,50,63,32,17,18,2
0,79,78,23,51,7,0
0,5,61,2,55,92,2
0,66,52,24,1,153,0
0,39,79,31,55,95,3
0,80,83,30,55,13,1
0,70,79,32,55,90,1
0,64,79,8,55,122,0
0,85,55,24,3,49,2
0,49,63,17,55,58,2
0,61,84,10,55,13,0
0,57,54,11,10,150,0
0,60,79,20,55,24,0
0,69,79,18,55,106,2
0,93,72,41,37,104,0
0,73,66,20,55,72,4
0,134,87,14,55,5,0
0,73,76,27,55,23,2
0,60,57,20,1,126,10
0,100,55,29,38,137,1
0,75,70,37,72,127,3
0,110,84,13,55,28,1
0,71,65,26,21,64,2
0,21,57,5,32,181,3
0,68,85,39,0,65,3
0,61,70,38,55,109,5
0,65,63,7,0,144,2
0,50,74,0,55,129,0
0,25,67,10,10,96,2
0,99,72,30,11,85,0
0,79,81,16,55,99,0
0,59,75,28,55,92,3
0,69,74,23,55,87,2
0,53,57,17,6,86,0
0,128,72,19,9,18,2
0,77,54,16,8,106,0
0,45,54,15,5,66,0
0,68,77,16,42,79,0
0,44,77,15,55,93,3
0,86,73,16,17,16,2
0,89,80,18,55,10,0
0,90,63,25,3,58,6
0,59,68,33,15,60,1
0,62,72,53,10,74,1
0,96,62,20,6,92,3
0,102,81,34,55,20,0
1,0,0,0,0,0,0
0,49,79,32,55,101,2
0,4,58,3,55,70,46
0,62,69,23,12,125,4
0,121,83,41,55,17,1
0,45,66,25,41,62,1
0,64,72,19,55,25,0
0,49,65,21,55,137,1
0,87,88,10,0,2,0
0,73,64,7,54,57,1
0,65,68,35,55,134,1
0,108,87,51,55,42,0
0,46,69,9,50,123,1
0,53,61,43,1,135,3
0,30,73,13,55,129,9
0,97,82,14,55,102,2
0,49,79,1,55,98,0
0,74,63,17,7,0,0
0,130,90,27,55,90,1
0,86,59,24,0,20,5
0,27,65,19,55,108,3
0,65,74,0,55,19,1
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0,51,83,23,55,91,0
0,116,60,45,5,105,0
0,53,62,30,2,87,6
0,60,74,47,18,90,0
0,60,71,25,55,90,5
0,70,64,2,30,0,0
0,27,61,9,55,106,2
0,113,36,17,0,137,0
0,36,75,7,55,34,2
0,71,77,47,55,93,3
0,146,63,17,8,34,0
0,70,82,38,48,106,0
0,63,75,32,55,45,0
0,137,58,11,2,44,0
0,152,84,35,55,76,2
0,80,83,11,55,73,1
0,100,79,15,29,74,1
0,57,69,29,6,143,0
0,63,63,19,4,19,1
0,96,70,22,11,47,2
0,84,79,39,6,0,1
0,8,79,3,55,2,3
0,103,67,22,23,155,1
0,263,59,4,1,4,1
0,46,67,9,23,96,3
0,77,78,37,59,90,0
0,67,84,13,55,78,1
0,66,72,22,17,122,0
0,78,75,17,55,79,0
0,93,61,34,55,141,7
0,137,77,34,55,86,0
0,54,64,29,55,133,4
0,108,77,28,54,35,1
0,79,71,23,25,31,3
1,0,0,0,0,0,0
0,80,62,23,8,40,0
0,45,82,16,55,92,0
0,68,65,36,55,154,0
0,95,66,22,55,133,0
0,74,60,29,5,126,3
1,0,0,0,0,0,0
0,162,68,31,40,100,1
0,35,65,8,55,189,1
0,70,72,31,54,25,1
0,77,72,26,36,4,2
0,48,84,23,55,113,1
0,83,78,56,55,106,1
0,87,89,49,55,14,0
1,0,0,0,0,0,0
0,80,62,24,2,73,2
0,40,62,28,23,115,4
1,0,0,0,0,0,0
0,94,86,32,55,57,0
0,40,64,23,55,146,0
0,69,70,30,55,125,1
0,58,75,34,23,52,0
0,73,70,24,31,109,1
0,79,72,49,55,6,4
0,40,69,16,55,69,2
0,68,78,45,55,109,3
0,113,91,0,55,17,1
0,79,83,21,55,8,2
0,91,58,0,1,0,1
0,62,75,24,55,106,2
0,116,82,5,55,58,0
0,51,62,32,3,79,1
0,56,71,62,1,92,2
0,63,76,11,55,143,0
0,96,87,51,55,44,0
0,58,72,19,59,14,1
0,71,66,27,0,47,4
0,46,61,33,55,141,9
0,44,56,40,4,115,0
0,67,81,24,55,110,1
0,132,83,15,55,15,2
0,66,65,23,32,82,7
0,89,68,27,62,108,12
0,183,85,9,55,81,0
0,139,70,35,79,119,0
0,116,80,15,55,72,1
0,117,57,17,2,101,0
0,97,83,48,55,92,0
0,95,74,32,19,131,1
0,81,58,42,4,114,3
0,51,71,13,13,51,0
0,87,66,17,55,59,1
0,20,65,16,55,142,0
0,195,62,4,58,96,1
0,51,66,21,55,103,3
0,98,84,23,55,6,3
0,65,65,20,44,5,1
0,75,84,24,55,87,0
0,40,70,14,25,109,1
0,93,80,35,52,87,0
0,106,82,23,55,58,2
0,104,68,25,65,98,1
0,98,72,38,55,63,1
0,80,63,16,4,14,2
0,28,61,6,61,193,3
0,81,81,21,55,13,0
0,74,56,38,2,43,0
0,41,70,23,55,149,3
0,144,84,19,55,23,3
0,155,62,17,1,64,0
0,80,69,8,55,93,7
0,56,62,29,26,146,3
0,57,61,5,12,100,0
0,90,81,22,55,110,0
0,54,62,44,0,173,3
1,0,0,0,0,0,0
0,67,77,13,55,50,0
0,70,63,13,6,158,1
0,83,81,25,54,57,0
0,62,64,39,2,8,1
0,97,80,13,40,16,1
0,41,61,31,55,95,9
0,63,65,19,16,103,3
0,19,60,10,55,58,2
1,0,0,0,0,0,0
0,105,85,4,55,3,1
0,71,64,26,7,142,3
0,74,73,25,34,100,0
0,57,57,13,11,106,2
0,127,87,7,55,14,0
0,71,88,37,55,57,2
0,102,79,4,31,0,0
0,44,72,24,31,94,2
0,82,80,10,55,0,0
0,79,88,19,55,5,1
0,91,78,20,60,121,0
0,64,67,25,14,134,1
0,66,71,46,1,98,0
0,64,60,17,11,98,0
0,54,69,21,55,137,4
0,75,72,49,55,123,0
0,75,82,13,55,99,0
0,92,63,8,2,164,0
0,95,84,35,55,108,0
0,48,61,26,12,138,2
0,70,72,31,55,36,1
0,70,75,15,51,136,1
1,0,0,0,0,0,0
0,71,55,29,5,42,3
0,105,70,39,34,33,2
0,53,60,6,14,0,2
0,61,61,62,13,108,5
0,107,82,24,55,19,8
0,35,60,2,12,109,1
0,92,82,12,55,33,0
0,59,75,14,46,75,0
0,102,75,39,22,103,0
0,50,68,18,55,126,4
1,0,0,0,0,0,0
0,38,70,13,55,21,1
0,14,68,3,55,72,2
0,98,77,45,55,12,2
0,70,75,23,44,58,1
0,61,73,11,55,128,1
1,0,0,0,0,0,0
0,127,92,11,55,0,0
0,95,85,28,27,96,0
0,85,73,36,55,60,3
0,94,82,16,55,90,1
0,96,69,46,55,111,2
1,0,0,0,0,0,0
0,71,63,32,1,85,1
0,20,72,4,55,92,1
0,76,73,8,25,92,2
0,91,67,25,21,82,2
0,112,79,19,55,41,1
0,93,87,60,55,73,1
0,56,59,16,4,111,1
0,48,68,14,23,108,1
0,59,57,39,6,123,3
0,115,83,25,65,103,2
0,53,72,28,55,37,2
0,59,82,27,55,96,1
0,81,72,44,55,65,3
0,81,91,5,55,2,0
1,0,0,0,0,0,0
0,70,76,9,56,2,3
1,0,0,0,0,0,0
0,58,67,24,55,30,1
0,49,86,17,55,107,0
0,58,65,17,30,83,3
0,77,68,38,5,96,4
0,32,64,15,55,54,0
0,28,73,14,55,34,1
0,91,74,37,60,90,2
0,82,77,18,18,2,0
0,49,63,20,29,162,1
0,94,81,47,0,75,0
0,57,82,28,55,117,0
0,85,41,39,0,102,1
0,138,93,10,55,1,0
0,71,63,30,28,141,1
0,107,88,16,55,69,0
0,85,63,38,22,38,3
0,56,65,27,55,138,4
0,91,84,18,28,0,0
1,0,0,0,0,0,0
0,107,88,22,55,0,0
0,33,57,5,9,83,4
0,52,76,29,55,46,1
0,57,82,21,72,9,6
0,93,89,16,55,96,0
0,54,72,14,64,97,1
0,57,75,22,0,116,0
0,55,77,19,12,94,3
0,19,57,25,55,175,0
0,113,65,34,18,113,1
0,104,78,17,78,7,3
0,108,81,21,55,23,2
0,65,68,29,55,125,0
0,95,66,6,22,85,0
0,80,79,18,16,8,2
0,91,79,14,55,105,4
0,44,74,24,55,110,0
0,134,78,20,77,1,1
0,92,81,61,55,60,4
0,122,73,17,3,96,0
0,183,66,23,4,24,3
1,0,0,0,0,0,0
0,123,64,11,5,36,2
1,0,0,0,0,0,0
0,55,64,21,40,122,0
0,80,78,20,13,9,1
0,83,84,10,55,13,1
0,75,85,25,55,1,1
0,79,82,50,55,98,0
0,71,66,18,15,102,1
0,68,73,26,17,0,4
0,51,63,25,55,113,7
0,64,68,34,16,16,4
0,46,75,17,55,128,4
0,84,82,34,55,101,0
0,87,68,16,36,62,4
0,39,75,18,55,21,2
0,145,91,16,55,2,0
0,119,78,20,55,103,0
0,119,79,45,55,79,3
0,86,76,28,55,133,0
0,70,62,10,6,75,1
0,135,79,24,55,41,1
0,36,70,8,55,74,1
0,87,88,30,55,0,4
0,67,72,31,0,142,0
0,98,68,42,55,88,2
0,61,70,20,11,80,1
1,0,0,0,0,0,0
0,81,55,42,1,103,3
0,55,81,7,55,90,3
0,83,78,27,55,34,1
0,75,89,8,55,0,0
0,44,66,6,55,120,1
0,64,76,18,16,36,1
0,93,74,21,33,112,2
0,31,56,41,55,143,11
0,34,69,6,35,0,4
0,64,63,16,55,171,1
0,62,72,30,7,69,2
0,71,72,48,55,89,5
0,96,61,27,1,142,0
0,60,58,13,3,178,0
0,60,83,21,55,13,4
0,33,62,1,21,0,2
0,74,73,34,21,24,1
0,117,81,6,55,15,3
0,81,63,37,4,142,0
0,55,67,38,50,93,5
0,181,62,7,8,95,0
0,65,74,33,55,18,1
0,61,58,16,16,161,3
0,59,75,22,55,143,4
0,35,77,15,16,102,5
0,95,86,29,73,66,0
0,36,79,13,55,19,0
0,68,83,13,55,3,0
0,109,60,34,2,77,0
0,35,62,36,8,169,0
0,81,63,20,29,114,0
0,30,56,9,4,70,1
0,89,80,44,55,74,4
0,79,88,37,55,21,0
1,0,0,0,0,0,0
0,81,78,18,55,24,1
0,99,80,15,55,25,1
0,39,80,11,55,36,0
0,69,63,20,12,89,2
0,69,54,38,1,97,2
0,60,61,36,55,156,4
0,52,72,3,55,74,1
0,122,79,5,55,93,3
1,0,0,0,0,0,0
0,113,78,41,55,96,1
0,98,72,31,4,6,0
0,73,87,21,55,75,0
0,51,64,21,5,72,0
0,77,87,16,55,6,0
0,126,75,21,7,24,0
0,109,72,27,55,46,6
0,76,74,16,55,122,2
0,59,84,16,55,97,0
0,81,85,22,55,55,0
0,85,66,7,11,38,2
0,48,79,6,55,74,0
0,72,63,24,10,127,4
0,40,65,13,8,96,2
0,59,68,15,4,61,4
0,57,60,47,22,97,8
0,54,68,20,55,64,5
0,58,63,76,6,62,4
0,74,72,47,55,137,1
0,97,67,13,13,10,4
0,91,85,8,55,36,0
0,79,72,27,40,47,0
0,67,86,15,55,59,0
0,70,85,0,55,6,3
0,72,84,51,55,109,1
0,15,57,18,17,161,1
0,49,79,28,55,44,1
0,77,86,40,55,6,0
0,65,69,41,55,124,4
0,65,61,27,24,167,3
0,27,63,15,55,130,1
0,90,77,44,0,14,3
1,0,0,0,0,0,0
0,28,84,13,55,60,1
0,50,63,16,24,62,2
1,0,0,0,0,0,0
0,73,83,71,55,95,2
0,65,73,2,55,57,1
0,73,65,60,7,74,2
0,78,82,3,55,110,1
0,30,63,27,55,158,1
0,64,56,19,5,132,0
0,40,63,18,8,103,3
1,0,0,0,0,0,0
0,66,88,12,55,7,0
0,86,57,30,4,118,1
0,31,60,14,0,105,5
0,77,74,12,70,84,1
0,84,84,22,55,11,1
0,80,83,13,55,108,0
0,58,73,2,55,69,0
0,33,57,17,2,32,0
1,0,0,0,0,0,0
0,52,77,20,55,70,5
0,85,75,6,55,153,0
0,132,77,10,15,43,0
0,17,72,17,55,135,0
1,0,0,0,0,0,0
0,64,59,31,1,145,1
0,28,63,25,55,152,5
0,49,80,25,55,11,2
0,106,90,4,55,0,0
0,91,79,15,13,24,0
0,58,63,12,16,99,0
0,70,74,22,55,145,0
0,92,73,36,55,104,7
0,110,60,37,2,153,0
0,55,69,14,55,96,1
0,14,67,2,55,82,1
0,57,73,0,4,80,1
0,118,86,16,55,18,0
0,83,74,32,20,146,1
0,94,59,20,24,63,3
0,71,79,3,55,21,0
0,112,69,13,42,128,0
0,63,75,39,55,118,0
0,151,83,10,38,5,0
0,101,82,17,55,22,0
1,0,0,0,0,0,0
0,98,68,35,25,44,0
0,86,79,4,55,71,0
0,108,64,33,1,126,4
0,43,70,22,15,53,0
1,0,0,0,0,0,0
0,61,56,17,3,140,1
0,94,84,25,55,13,0
0,31,62,13,3,46,0
0,87,60,41,1,58,1
0,97,66,42,1,91,2
0,68,76,14,55,155,0
0,97,60,11,7,94,0
0,64,78,29,15,106,3
0,38,59,24,10,164,0
0,90,88,11,55,3,1
0,122,86,31,55,9,0
0,97,65,34,55,70,8
0,66,65,83,4,115,4
0,86,77,3,21,10,0
0,106,63,26,23,12,0
0,89,85,15,55,25,0
0,90,86,29,55,3,1
0,103,84,25,55,102,0
0,55,54,6,5,76,2
0,111,73,15,55,132,0
0,97,73,23,45,86,2
0,71,77,42,55,85,0
0,33,71,10,55,129,0
0,96,65,7,5,107,1
0,122,89,19,55,4,1
0,110,78,10,55,102,0
0,22,60,16,55,132,1
0,119,76,29,55,122,0
0,107,91,26,55,2,0
0,54,58,39,2,68,1
0,101,67,31,9,103,1
0,133,80,53,25,31,0
0,34,74,9,55,156,3
0,61,81,18,55,110,1
0,102,90,17,55,0,1
1,0,0,0,0,0,0
0,167,69,25,29,72,0
0,82,82,36,55,112,1
0,97,87,16,55,19,0
0,142,58,33,25,94,5
1,0,0,0,0,0,0
0,93,79,13,43,0,2
0,80,74,45,23,73,0
0,44,59,0,28,147,1
0,43,65,26,55,131,2
0,57,83,17,55,104,0
0,99,81,17,48,36,0
0,62,66,29,55,124,0
0,102,82,23,26,3,0
0,71,86,31,55,96,1
0,149,92,13,55,97,2
0,116,70,22,63,65,3
0,68,76,35,26,10,4
0,30,60,21,55,155,5
0,54,56,36,7,132,1
0,98,82,10,35,78,1
0,178,84,16,55,10,0
0,92,59,13,0,194,0
0,88,64,24,10,72,1
0,59,68,31,55,79,4
0,73,60,0,76,95,0
0,59,77,0,55,43,0
0,93,81,44,55,19,3
0,48,79,14,55,30,0
0,43,65,20,1,129,0
0,77,87,27,55,7,1
0,110,79,17,55,27,1
0,73,89,15,55,49,0
0,41,77,3,55,109,0
0,99,54,17,1,99,1
0,162,77,22,55,98,0
0,84,55,37,8,82,1
0,99,54,56,11,125,3
0,100,82,40,55,32,0
0,63,78,13,55,45,0
0,91,67,28,40,129,4
0,25,67,12,55,185,0
0,79,63,17,3,132,3
0,85,80,43,55,9,2
0,55,77,32,55,100,2
0,110,63,1,8,158,0
0,18,74,4,55,35,0
0,138,78,31,32,84,1
0,79,72,36,55,128,0
0,68,74,26,55,114,3
0,129,81,18,50,16,0
0,63,73,36,55,38,0
0,95,82,33,55,2,2
1,0,0,0,0,0,0
0,70,71,17,20,75,0
0,74,62,57,2,110,2
0,103,73,47,55,142,0
0,117,89,9,55,0,5
0,112,70,6,56,0,0
1,0,0,0,0,0,0
0,71,62,29,20,89,6
0,102,90,22,55,93,0
0,114,88,31,55,16,1
0,71,65,24,55,100,0
0,81,79,22,55,143,1
0,48,64,14,41,106,1
0,71,72,11,8,67,2
0,123,86,22,55,3,2
0,91,57,32,3,125,0
0,80,69,9,55,60,0
0,37,65,25,55,123,5
1,0,0,0,0,0,0
0,21,63,23,55,144,3
0,15,67,13,55,123,4
0,100,80,10,55,42,1
1,0,0,0,0,0,0
0,121,64,34,18,99,0
0,101,71,12,40,90,3
0,64,65,17,37,76,1
0,25,60,23,10,172,16
0,89,71,39,60,18,2
0,43,64,21,7,153,7
0,118,91,8,55,5,0
0,46,60,16,43,168,1
0,97,57,16,37,100,0
0,146,80,64,55,91,3
0,87,67,27,24,80,0
0,54,84,9,55,99,2
0,147,72,10,55,104,6
0,61,79,31,55,128,16
0,73,74,14,9,57,0
0,28,55,2,3,122,2
0,42,68,13,16,146,2
0,72,63,42,4,128,0
0,107,61,10,12,0,2
0,15,68,6,55,110,2
0,116,71,31,55,139,2
0,149,73,18,27,39,2
0,155,88,17,55,7,1
0,108,79,29,39,104,2
0,31,75,23,16,112,1
0,92,88,10,55,96,2
0,51,67,29,0,86,2
0,72,77,21,55,105,1
0,118,91,27,55,84,0
0,39,70,15,55,107,3
0,66,42,57,3,91,7
0,58,59,20,7,94,2
0,106,79,45,35,77,0
0,149,73,18,18,58,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0,66,86,13,55,98,0
0,67,58,11,4,133,1
0,44,63,22,22,137,1
0,87,77,5,27,31,0
0,70,82,26,55,6,2
0,101,58,24,16,86,4
0,69,62,8,44,65,1
0,57,80,24,55,84,1
0,85,71,23,5,31,0
0,98,78,38,0,105,3
0,65,68,29,18,80,0
0,87,70,31,12,140,1
0,31,73,21,55,142,5
0,79,62,39,24,110,2
0,77,77,18,28,120,0
0,81,76,24,55,105,0
0,115,57,16,1,124,1
0,104,86,5,55,85,1
0,54,70,0,55,136,1
0,45,65,8,39,172,0
0,51,72,11,0,80,0
0,99,79,24,75,80,1
0,92,70,10,55,44,0
0,68,64,25,14,68,0
0,66,61,49,55,134,2
0,88,69,15,55,86,2
0,121,75,43,10,34,1
1,0,0,0,0,0,0
0,78,72,16,14,1,3
0,116,77,29,25,92,0
0,72,63,46,73,96,0
0,66,68,13,0,104,0
0,111,84,19,55,24,0
0,164,57,19,14,23,1
0,82,68,14,55,82,4
0,98,86,23,55,100,3
0,114,78,33,55,77,1
0,77,75,28,55,132,1
0,46,74,24,47,130,1
0,148,68,18,55,162,1
0,132,79,33,55,42,1
0,61,75,38,55,99,2
0,73,80,17,55,116,0
0,61,71,23,55,103,1
0,84,76,24,55,80,2
0,80,43,28,1,93,2
0,60,71,9,55,48,0
0,84,69,22,55,143,4
0,67,65,15,38,71,0
0,197,74,21,11,10,1
0,80,67,25,21,166,0
0,75,71,24,27,26,2
0,81,74,32,36,42,0
0,100,47,28,1,76,1
0,37,82,9,55,99,1
1,0,0,0,0,0,0
0,77,79,37,33,86,0
0,157,69,39,55,104,4
0,76,72,25,23,104,3
0,74,74,45,47,115,0
0,47,82,16,55,103,0
0,63,79,14,55,28,1
0,48,73,20,81,109,4
0,87,71,3,55,164,2
0,89,87,3,55,36,0
0,15,59,12,55,94,3
0,120,85,44,55,44,3
0,165,66,9,3,173,0
0,85,75,16,17,136,1
0,208,73,8,64,76,0
0,117,91,18,55,6,0
0,103,79,42,55,114,3
0,143,75,9,11,137,0
0,93,69,20,10,44,5
0,91,85,17,55,3,5
0,144,78,15,9,1,0
0,72,71,59,55,43,6
0,5,56,2,55,100,11
0,94,71,28,5,17,0
0,179,79,27,55,77,3
0,64,67,16,12,140,0
0,63,61,11,3,73,1
0,122,75,22,8,23,0
0,83,85,17,55,5,1
0,126,89,22,55,7,2
0,41,80,9,55,18,0
0,65,65,37,55,112,2
0,68,73,43,59,137,1
0,83,81,15,70,19,0
0,65,56,41,2,112,1
0,132,89,12,55,106,2
0,118,82,23,78,105,0
0,83,73,25,36,103,1
0,67,66,14,0,187,3
0,48,57,26,1,40,2
0,97,70,25,66,79,1
0,134,64,4,55,5,6
0,106,57,11,8,158,4
0,91,84,11,55,17,0
1,0,0,0,0,0,0
0,67,66,65,55,126,19
0,13,65,7,55,7,3
0,76,50,15,2,148,1
0,53,71,13,23,121,1
0,107,84,20,55,10,0
0,15,73,14,55,109,2
0,107,72,26,48,38,2
0,40,62,13,3,120,0
0,63,76,30,12,27,0
0,100,69,22,10,57,0
0,62,61,13,1,152,2
0,59,69,38,26,129,2
0,124,80,11,68,20,1
0,73,66,26,52,177,0
0,77,61,11,15,76,1
0,54,54,26,4,108,0
0,56,66,13,24,179,0
0,15,66,7,55,130,2
0,121,57,31,11,148,0
0,68,64,29,77,127,5
0,136,84,24,55,134,0
1,0,0,0,0,0,0
0,62,66,29,55,140,0
0,163,81,14,45,0,0
1,0,0,0,0,0,0
0,28,66,10,55,131,2
1,0,0,0,0,0,0
0,43,80,18,55,42,1
0,107,71,32,55,34,1
0,176,78,7,62,37,0
0,101,74,9,14,86,0
0,94,73,31,55,3,5
0,120,87,35,55,3,2
0,58,65,23,0,128,1
0,110,76,44,67,117,0
0,62,61,17,13,110,1
0,81,68,29,12,129,0
0,74,66,36,26,122,2
0,96,85,30,55,66,3
0,97,73,31,23,90,0
1,0,0,0,0,0,0
0,79,74,23,69,53,3
0,73,68,19,34,60,2
0,54,76,11,11,15,3
0,67,57,10,26,164,1
0,72,78,28,63,73,3
0,132,81,18,55,56,0
0,78,81,24,18,4,1
0,108,91,43,55,3,0
0,80,77,18,55,24,2
0,35,76,16,55,58,0
0,97,88,38,55,40,1
0,133,66,29,23,105,2
0,44,64,34,55,137,1
0,71,61,21,47,95,1
0,70,61,70,55,99,0
0,73,61,25,55,129,2
0,67,86,10,55,44,1
0,71,86,33,55,11,5
0,45,79,21,55,26,0
0,121,86,16,55,12,1
0,67,71,18,28,174,0
0,31,61,9,20,81,0
0,11,65,17,55,93,5
1,0,0,0,0,0,0
0,79,57,26,2,134,3
0,83,77,15,55,41,2
0,94,75,9,6,3,2
0,103,66,11,6,67,0
0,78,84,17,55,1,0
0,103,59,24,41,155,5
0,63,79,12,33,12,0
0,42,63,28,29,33,3
0,117,83,10,34,0,0
0,64,61,18,8,73,2
0,40,65,15,55,111,4
0,111,81,20,1,87,0
0,36,66,8,55,117,1
0,118,88,29,55,51,1
0,35,64,24,33,67,1
0,93,83,15,55,1,0
0,51,66,31,55,140,0
0,135,76,13,18,1,0
0,31,77,8,55,127,2
0,67,67,0,55,42,2
0,33,54,34,39,148,3
0,30,57,16,63,157,0
0,15,75,5,55,12,1
0,88,63,18,5,42,2
0,138,87,60,55,86,0
1,0,0,0,0,0,0
0,100,40,23,1,72,5
0,135,86,14,55,3,3
1,0,0,0,0,0,0
0,74,67,33,12,124,3
0,49,82,23,55,99,2
0,194,89,13,55,5,0
0,71,75,26,55,152,0
0,67,81,33,55,40,0
0,59,80,19,55,12,3
0,17,63,9,55,51,0
0,52,74,29,55,138,0
0,121,93,6,55,0,0
0,83,88,14,55,61,0
0,117,82,23,55,84,1
0,70,66,24,34,58,0
0,93,66,25,8,28,0
0,112,82,13,53,64,0
0,97,65,21,2,148,4
0,85,84,13,55,20,1
1,0,0,0,0,0,0
0,94,78,26,55,75,3
0,38,76,16,0,108,1
0,161,59,8,6,87,1
0,85,79,15,8,84,2
0,94,59,23,19,103,0
0,17,67,49,55,119,2
0,76,75,18,42,42,2
0,67,84,22,55,93,2
0,74,80,23,55,117,1
0,72,63,13,55,175,0
0,84,55,23,2,33,0
0,21,58,12,55,189,3
0,19,58,14,15,173,1
0,50,69,13,55,103,2
0,69,61,23,9,128,0
0,32,67,17,55,123,2
0,97,85,30,55,94,1
0,49,82,12,55,6,0
0,75,70,20,0,61,5
0,96,72,28,22,52,0
0,34,81,16,55,81,1
0,37,81,13,55,67,0
0,33,67,25,38,28,1
0,73,63,25,5,64,1
0,29,70,8,2,49,2
0,54,78,16,55,43,0
0,49,60,12,10,63,0
0,100,72,28,74,70,0
0,95,90,31,55,2,2
0,85,71,35,55,156,1
0,103,71,31,18,56,1
0,68,73,41,55,41,0
0,42,59,18,17,143,1
0,74,61,27,14,135,1
0,94,75,40,0,17,2
0,78,57,18,2,155,0
0,88,88,22,55,7,0
0,74,71,29,55,90,1
0,124,70,24,5,9,1
0,79,84,19,55,59,1
0,22,72,6,55,83,0
0,62,79,6,55,97,1
0,80,76,13,26,42,1
0,100,66,33,5,132,0
0,28,65,5,55,139,2
0,58,72,43,8,104,6
0,95,71,28,33,108,6
0,106,64,8,57,100,1
0,81,79,18,55,46,1
1,0,0,0,0,0,0
0,13,66,7,55,100,1
0,65,57,7,27,28,1
0,74,72,41,7,16,1
0,66,69,20,3,131,0
0,213,83,27,55,32,0
0,44,61,10,55,186,6
0,121,74,37,61,81,0
0,58,68,24,55,163,0
0,51,75,13,55,97,2
0,68,63,38,2,57,1
0,142,91,21,55,6,0
0,169,62,21,7,63,0
0,49,80,7,55,120,2
0,72,80,43,55,29,2
0,68,78,11,17,91,0
0,124,68,0,55,67,0
0,121,74,54,55,137,2
0,100,83,34,55,14,0
0,97,54,27,23,14,0
0,26,63,12,55,132,1
0,59,60,24,8,105,2
0,79,62,15,10,93,1
0,145,91,10,55,2,1
1,0,0,0,0,0,0
0,58,64,46,15,30,6
0,50,75,16,55,139,3
0,71,82,14,55,19,0
0,56,81,24,36,3,0
0,88,87,22,55,17,0
0,78,60,33,9,72,5
0,63,55,11,5,109,1
0,114,62,33,0,67,1
0,71,64,30,4,120,1
0,68,55,22,3,62,1
0,77,85,32,30,1,0
0,144,58,11,41,83,3
0,73,60,21,7,123,0
0,77,70,50,2,130,0
0,152,81,28,55,99,0
0,83,59,31,2,163,0
0,87,88,19,55,3,0
0,70,62,60,7,97,0
0,74,62,5,4,59,2
0,38,56,32,55,133,5
0,86,61,25,2,144,0
0,42,72,18,53,138,0
0,68,66,52,55,166,0
0,110,71,23,55,133,0
0,50,63,12,6,17,4
0,87,60,32,38,131,1
1,0,0,0,0,0,0
0,81,75,33,55,37,2
0,89,87,36,55,43,0
0,73,85,13,55,11,0
0,44,78,24,55,85,0
0,87,81,32,9,68,0
0,102,77,24,25,13,1
0,71,56,22,0,138,2
0,121,84,15,55,26,2
0,61,63,16,55,186,1
0,105,61,15,13,65,3
0,114,87,21,55,53,3
0,165,70,10,1,7,3
0,25,61,14,55,153,3
0,67,75,21,63,157,2
0,74,57,13,5,39,4
0,93,74,38,23,1,2
0,98,59,15,3,101,1
0,61,54,13,5,169,0
0,66,67,15,10,114,1
